Station Code,State,Temperature min,Temperature max,pH min,pH max,Conductivity min,Conductivity max,BOD min,BOD max,Nitrate + Nitrite min,Nitrate + Nitrite max,Fecal Coliform min,Fecal Coliform max,Total Coliform min,Total Coliform max,Year
2985,RAJASTHAN,22,31,6.8,7.6,15000,16000,2.3,6.7,8.3,15.4,3,3,4,4,2018
2988,RAJASTHAN,24,24,7.6,8.4,5000,5500,1.3,1.9,1.7,2.8,3,3,3,3,2018
2991,RAJASTHAN,25,25,8.1,8.2,10500,10800,2.2,14.8,1.7,2.8,3,4,4,7,2018
2993,RAJASTHAN,25,25,7.9,8.4,4400,8200,1.8,6.7,2.1,2.7,3,3,4,4,2018
3001,RAJASTHAN,27,29,6.9,7.6,1260,1410,0.6,1.3,1.8,2.6,3,3,3,3,2018
3002,RAJASTHAN,26,29,7.1,7.6,1130,1560,0.6,1.3,2.3,2.7,3,3,3,3,2018
3003,RAJASTHAN,25,28,7.3,7.7,1290,1870,0.5,1.5,2.2,2.3,3,3,3,3,2018
3004,RAJASTHAN,26,28,7.7,7.8,1240,1390,0.5,2,1.8,2.1,3,3,3,3,2018
3006,RAJASTHAN,26,26,7.6,8.3,2100,2300,1.5,1.8,2.6,2.7,3,3,3,3,2018
1405,TRIPURA,25,27,7.5,7.8,129,157,0,0,0.4,0.9,2,2,2,2,2018
1406,TRIPURA,25,28,5.9,6.5,134,181,0,0,0.3,0.4,2,2,2,2,2018
1730,TRIPURA,26,27,5.8,6,116,129,0,0,0.4,0.4,2,2,2,2,2018
1731,TRIPURA,25,27,6.4,6.5,108,113,0,0,0.2,0.3,2,2,2,2,2018
1732,TRIPURA,26,27,5.9,6,124,131,0,0,0.3,0.4,2,2,2,2,2018
1733,TRIPURA,25,27,6.3,6.4,124,156,0,0,0.2,0.3,2,2,2,2,2018
1734,TRIPURA,25,27,6.7,6.8,118,131,0,0,0.2,0.4,2,2,2,2,2018
1746,UTTAR PRADESH,18,18,7.7,7.8,802,891,,,0.1,0.1,,,,,2018
1747,UTTAR PRADESH,19,19,7.8,7.8,869,901,,,0.2,0.2,,,,,2018
1754,UTTAR PRADESH,23,24,7.2,7.5,760,890,0.2,0.3,0.3,0.4,2,2,2,2,2018
1755,UTTAR PRADESH,0,24,7.2,7.5,1490,1525,0.2,0.2,0.3,0.3,2,2,2,2,2018
1756,UTTAR PRADESH,21,27,7.5,7.7,457,470,1.4,1.4,0,1.5,,,,,2018
1758,UTTAR PRADESH,21,27,7.6,7.7,502,525,0.9,0.9,0,1.7,,,,,2018
1759,UTTAR PRADESH,25,26,6.7,7.2,796,848,0.3,0.4,1.3,1.5,,,,,2018
2467,UTTAR PRADESH,21,27,7.5,7.5,488,517,1,1,0,1.9,,,,,2018
2468,UTTAR PRADESH,21,27,7.4,7.5,465,485,1.3,1.3,0,1.3,,,,,2018
2469,UTTAR PRADESH,25,26,7.2,7.4,1082,1116,0.3,0.5,1.4,1.9,,,,,2018
2470,UTTAR PRADESH,25,26,6.9,7.3,1138,1382,0.3,0.5,1.5,1.8,,,,,2018
3447,UTTARAKHAND,25,26,7.1,7.2,330,370,1.2,1.8,,,,,,,2018
1766,WEST BENGAL,30,31,7.1,7.5,681,835,0.6,0.6,0.1,0.1,2,8,2,11,2018
1767,WEST BENGAL,28,28,7.2,7.7,167,324,0.5,0.6,0.4,0.7,4,8,7,11,2018
1768,WEST BENGAL,28,31,7.3,7.5,737,810,0.5,0.7,0.9,1,2,4,2,8,2018
1771,WEST BENGAL,28,28,7.8,8.1,834,1258,0.2,3,0.1,0.4,2,2,2,2,2018
1772,WEST BENGAL,27,29,7,7.8,1176,1216,0.2,0.5,0.2,2.3,2,2,2,2,2018
1773,WEST BENGAL,29,32,7.2,8,1801,2087,0.6,1.9,0.3,0.4,130,220,350,900,2018
1774,WEST BENGAL,29,34,6.9,7.2,1949,6070,1.4,2.2,0.3,0.4,2,4,2,11,2018
1775,WEST BENGAL,28,32,7.2,8,1823,2378,1.7,1.9,0.3,0.3,2,2,2,4,2018
1776,WEST BENGAL,27,29,7.4,7.7,921,930,1,1.4,0.1,0.3,2,2,2,2,2018
1777,WEST BENGAL,27,28,7.6,7.9,981,1097,0.7,0.7,0,0.3,2,2,2,2,2018
1778,WEST BENGAL,28,30,7.6,7.6,664,797,0.6,1.7,0,0.5,2,13,2,23,2018
1779,WEST BENGAL,26,28,7.9,8.2,976,1032,0.3,0.3,0.1,0.1,2,2,2,2,2018
1813,WEST BENGAL,27,29,7.9,7.9,372,754,0.2,0.5,0.1,0.2,2,2,2,2,2018
1931,WEST BENGAL,27,33,7.4,8.2,270,2506,0.6,2.1,0.2,0.3,2,2,2,2,2018
1933,WEST BENGAL,27,28,7.5,7.5,1354,1472,0.4,0.6,0.2,0.2,2,8,11,70,2018
1935,WEST BENGAL,26,28,7.2,7.4,1611,1648,1.4,3.2,0.3,0.3,2,8,2,17,2018
1936,WEST BENGAL,27,28,6.9,7.5,871,937,0.9,2.7,0,0.4,2,2,2,2,2018
1937,WEST BENGAL,27,31,7.5,8.3,294,2328,1.4,2,0.4,0.5,2,2,2,2,2018
1938,WEST BENGAL,28,31,8.1,8.7,1722,1749,0.9,1.3,0.1,1.2,2,2,2,2,2018
1939,WEST BENGAL,28,29,7.3,8.5,367,408,0.1,0.3,0.1,0.1,2,2,2,2,2018
1940,WEST BENGAL,29,29,7.8,8.7,520,524,0.4,0.5,0.1,0.2,2,2,2,2,2018
1941,WEST BENGAL,27,27,8,8.1,395,407,0.2,0.2,0.1,0.1,2,2,2,2,2018
1945,WEST BENGAL,23,24,7.1,7.9,602,610,0.1,0.7,0.1,0.1,2,2,2,2,2018
2515,WEST BENGAL,27,28,7.7,8.5,587,695,0.1,0.2,0.1,0.1,2,2,2,2,2018
2516,WEST BENGAL,28,28,7.7,7.8,748,748,0.2,0.4,0.1,0.1,2,2,2,2,2018
2526,WEST BENGAL,18,29,6.2,7.1,180,181,0.4,1.6,0.4,0.6,70,110,260,350,2018
2528,WEST BENGAL,30,30,6.8,7.2,472,503,0.4,0.7,0.7,0.9,4,4,8,8,2018
2529,WEST BENGAL,28,29,6.8,8,862,957,0.5,0.8,0.6,1,2,2,2,2,2018
2530,WEST BENGAL,62,69,8.4,8.4,551,581,0.4,0.6,0.5,0.8,2,2,2,2,2018
2533,WEST BENGAL,29,30,6.9,7.1,742,754,0.8,1,0.2,0.6,2,2,2,2,2018
2535,WEST BENGAL,29,31,7,7.4,491,498,0.7,0.9,0.1,1,4,4,7,7,2018
2536,WEST BENGAL,27,30,6.2,6.6,915,956,0.7,0.8,0.9,1,2,2,2,2,2018
2537,WEST BENGAL,29,29,6.7,6.8,434,887,0.8,0.9,0.9,1,2,2,2,2,2018
2538,WEST BENGAL,27,30,7,7.1,348,372,0.7,0.9,0.2,1,2,2,2,2,2018
2540,WEST BENGAL,26,26,7.1,7.2,1308,1567,0.9,1,0,0.1,2,9,4,14,2018
2542,WEST BENGAL,26,27,7.5,7.6,977,1048,0.5,0.7,0.8,0.9,2,2,2,2,2018
2543,WEST BENGAL,26,28,6.3,7.2,193,203,0.7,0.7,1,1,2,2,2,2,2018
2545,WEST BENGAL,28,33,6.7,7,1602,2097,0.6,0.8,0.2,1,2,4,2,9,2018
2546,WEST BENGAL,28,29,7.4,7.8,937,959,0.5,2.1,0.2,0.3,2,2,2,2,2018
2547,WEST BENGAL,27,32,7.2,7.7,9612,9631,0.8,1.2,0,0.4,8,8,11,11,2018
2548,WEST BENGAL,29,30,7.7,8.5,395,2602,1.3,1.6,0.4,0.4,2,4,2,7,2018
26,ANDHRA PRADESH,25,27,7.9,8.1,1410,1732,0.6,0.8,2.65,4.21,2,2,400,400,2017
1513,ANDHRA PRADESH,26,29,8,8.2,1180,1729,0.8,0.8,0,1.53,2,2,400,400,2017
1514,ANDHRA PRADESH,26,28,7.8,8.2,1410,1604,0.8,1,1.28,4.35,2,2,400,400,2017
1516,ANDHRA PRADESH,27,27,8.3,8.3,1020,1074,0.8,0.9,0.99,1.12,2,2,400,400,2017
1517,ANDHRA PRADESH,21,23,7.6,7.9,2240,4700,0.7,1,2.12,4.4,2,2,2,2,2017
1518,ANDHRA PRADESH,23,24,7.7,7.8,4400,4420,0.8,1,3,4,2,2,2,2,2017
1519,ANDHRA PRADESH,25,31,7.5,7.5,1763,1973,0.5,1,1.8,2.8,2,2,2,2,2017
1520,ANDHRA PRADESH,26,29,7.6,7.7,735,1285,0.7,1,1.1,1.3,2,2,2,2,2017
1521,ANDHRA PRADESH,26,27,6.9,7.3,2787,3163,2,2,9.78,10.06,13,15,380,460,2017
1522,ANDHRA PRADESH,26,28,7.2,7.9,514,782,1.7,1.9,1.15,3.41,11,11,150,210,2017
1523,ANDHRA PRADESH,25,26,6.9,7.7,464,590,1.4,1.5,2.44,3.82,9,9,45,65,2017
1524,ANDHRA PRADESH,27,29,6.9,7.8,1403,1681,1.4,1.8,2.07,3.4,9,9,45,120,2017
3087,ANDHRA PRADESH,26,26,7.3,7.7,2110,2310,0.8,1,0.38,0.48,2,2,400,400,2017
3089,ANDHRA PRADESH,25,27,7.3,7.5,2223,2234,1.6,1.8,4.64,10.63,11,11,210,210,2017
3090,ANDHRA PRADESH,22,26,7,7.3,2076,2267,1.5,1.5,10.89,13.72,9,11,45,45,2017
3091,ANDHRA PRADESH,26,29,7.2,7.3,2715,3609,1.4,1.6,10.77,23.37,7,7,460,460,2017
3092,ANDHRA PRADESH,27,28,7.7,7.8,862,1009,1.4,1.6,3.03,6.82,11,15,69,110,2017
3093,ANDHRA PRADESH,26,26,7.7,7.8,1645,1888,1.5,2.3,4.44,4.68,7,9,45,65,2017
1533,ASSAM,22,22,6.2,6.3,212,450,1.2,1.4,0.7,1.8,2,2,2,2,2017
1534,ASSAM,26,26,5.6,5.8,186,1134,0.8,1.1,0.3,0.9,2,150,2,200,2017
1535,ASSAM,23,29,6.1,6.6,189,277,0.6,1.5,1,2.5,2,2,2,2,2017
1536,ASSAM,24,28,6.4,6.5,176,200,0.6,1.2,0.5,1.7,2,2,2,2,2017
1537,ASSAM,23,27,6.4,7.4,179,275,0.6,1.4,0.8,1.4,2,2,2,2,2017
1538,ASSAM,25,26,5.5,7.1,61,125,0.6,0.8,0.7,1.8,2,2,2,2,2017
1539,ASSAM,27,28,7.3,7.8,272,309,0.8,1.1,0.4,1.9,2,2,2,300,2017
1540,ASSAM,28,29,6,6.1,143,190,1.4,1.6,2.5,7.9,2,2,2,2,2017
1541,ASSAM,26,28,6.9,7.1,344,464,1,2.3,2.1,2.3,2,2,2,2,2017
1542,ASSAM,26,28,6.4,7,457,783,2.4,2.6,1.7,2.2,2,3500,2,5300,2017
2243,ASSAM,22,22,5.1,6,142,224,0.6,1.3,1,1.9,2,2,2,2,2017
2244,ASSAM,24,26,6.5,7.1,247,251,1,2.6,0.7,1.7,2,2,2,2,2017
2245,ASSAM,25,27,4.9,5.6,160,170,1.4,2.1,1,1.8,2,2,2,2,2017
2246,ASSAM,20,22,6.2,7,188,236,0.9,2.2,0.4,0.4,2,2,2,2,2017
2247,ASSAM,20,23,6.3,6.4,94,225,1.4,1.8,0.6,1.1,2,2,2,2,2017
2248,ASSAM,26,30,6,6.8,134,343,1.4,2.8,1.8,3.5,2,2,2,2,2017
2249,ASSAM,26,27,6.1,6.4,249,251,0.9,2.2,0.3,2.7,2,2,2,2,2017
2250,ASSAM,29,30,6,6.3,285,513,1.8,2.4,0.5,2.7,2,2,2,2,2017
2252,ASSAM,22,29,6.2,6.6,202,221,1.2,2.3,0.1,0.8,2,2,2,2,2017
2253,ASSAM,22,30,6.2,6.3,190,194,1.1,2.1,0.1,2.1,2,2,2,2,2017
2254,ASSAM,28,28,6.9,7.1,526,660,0.6,1.4,0.3,2.7,2,2,2,2,2017
2255,ASSAM,28,30,5.7,6.7,293,408,1.4,2.2,1.8,6.4,2,2,2,2,2017
2256,ASSAM,28,30,5.6,6.7,57,154,0.5,0.8,0.3,2.8,2,2,2,2,2017
2257,ASSAM,24,32,6.5,7.7,427,454,0.6,1,0.2,2.7,2,2,2,2,2017
2258,ASSAM,26,30,6.4,6.6,244,246,1.1,2.2,2.4,3.2,2,2,2,2,2017
2262,ASSAM,25,25,5.7,7.1,84,149,1,1.2,0.6,1.7,2,2,2,2,2017
2263,ASSAM,25,25,7.4,7.4,154,198,0.6,1.3,0.5,2.7,2,2,2,2,2017
2264,ASSAM,25,25,6.6,6.7,153,171,1.4,3.1,0.7,1.7,2,2,2,2,2017
1826,BIHAR,26,32,7.8,8,455,456,,,0,0,2,2,2,2,2017
1827,BIHAR,26,32,7.4,7.4,554,558,,,0,0,2,2,2,2,2017
1829,BIHAR,26,30,7.6,7.8,560,560,,,0,0,2,2,2,2,2017
1830,BIHAR,24,28,7.2,7.5,995,1000,,,0,0,2,2,2,2,2017
1831,BIHAR,24,28,7.8,8,628,642,,,0,0,2,7,2,12,2017
1840,BIHAR,28,29,7.4,8,581,589,,,0,0,2,2,2,2,2017
2595,BIHAR,21,23,7.4,7.5,583,873,,,0,0,2,2,2,2,2017
2600,BIHAR,24,30,7.3,7.4,304,339,,,0,0,2,2,2,2,2017
3140,BIHAR,26,31,7.1,7.4,1580,1589,,,0,0,2,7,2,12,2017
3150,BIHAR,22,28,7.3,7.6,360,377,,,0,0,2,2,2,2,2017
3152,BIHAR,24,29,7.6,7.6,298,302,,,0,0,2,2,2,2,2017
3159,BIHAR,21,28,7.1,7.2,640,688,,,0,0,2,2,2,2,2017
2043,CHANDIGARH,25,26,6.7,7.3,801,1171,1,7,0.7,1,2,2,2,4,2017
2044,CHANDIGARH,26,26,6.9,7.4,553,669,1,5,0.7,1,2,13,2,21,2017
2045,CHANDIGARH,26,28,6.8,7.4,532,677,1,4,1,1.4,2,2,2,2,2017
3171,CHHATTISGARH,,,7.4,7.5,,,,,0,0,,,,,2017
3172,CHHATTISGARH,26.1,27.7,7.2,7.2,,,0.2,0.2,0,0,,,,,2017
3173,CHHATTISGARH,26.3,27.6,7.2,7.2,,,0.4,3.4,0,0,,,,,2017
3174,CHHATTISGARH,26.2,27.6,7.1,7.2,,,0.4,0.4,0,0,,,,,2017
2277,GOA,31.5,32,6.2,6.8,277,341,0.5,1.2,0.01,0.16,2,2,2,5,2017
2278,GOA,29,29.9,6.2,7.1,96,128,0.1,1.5,0.05,0.3,2,23,2,130,2017
2280,GOA,31.5,32,6.5,6.8,277,339,0.4,0.6,0,0.11,2,2,2,2,2017
2281,GOA,31,31,4.4,5.8,67,82,0.3,1.1,0.07,0.91,2,2,2,2,2017
2282,GOA,30,34,7.6,7.6,262,291,1.1,1.4,0,0.02,2,17,2,33,2017
3194,GOA,31,33,5.4,5.6,95,100,0.2,0.6,0.05,2.5,2,2,2,2,2017
1951,GUJARAT,26,27,7.4,7.7,855,1160,0.7,0.8,0.81,3.25,2,2,2,2,2017
1953,GUJARAT,28,29,7.9,7.9,850,900,0.4,0.4,0.28,0.36,2,2,2,2,2017
1955,GUJARAT,28,28,7.6,7.6,1441,1520,1.7,1.8,1.7,2.88,2,2,2,2,2017
1956,GUJARAT,26,29,7.2,8.3,2209,2323,1.2,2,2.64,3.44,2,2,2,2,2017
1957,GUJARAT,30,37,7.7,7.7,1420,1838,1.5,2,2.98,4.13,2,2,2,2,2017
1958,GUJARAT,27,27,8,8.2,657,703,1.3,1.7,2.9,3.94,2,2,2,2,2017
1959,GUJARAT,31,31,7.7,8.2,1700,1864,0.5,0.9,0.26,0.47,2,2,2,2,2017
1960,GUJARAT,30,30,7.7,7.9,8,905,0.3,0.5,0.63,0.86,2,2,2,2,2017
1961,GUJARAT,30,30,7.4,7.7,662,1018,0.3,0.6,0.4,0.47,2,2,2,2,2017
1965,GUJARAT,28,35,8.3,8.4,2994,3094,1.3,2.3,0.07,0.08,2,6,17,150,2017
1967,GUJARAT,26,27,7.5,8.2,946,996,2.1,2.1,0.19,0.29,2,2,2,2,2017
1968,GUJARAT,26,27,6.8,7.4,1989,5954,2.4,2.6,0.24,1.15,2,2,2,2,2017
1969,GUJARAT,26,28,7.3,7.6,744,994,1.6,1.8,0.29,0.68,2,2,2,2,2017
1970,GUJARAT,26,27,7.6,7.8,718,1680,2.1,2.3,0.26,0.72,2,2,2,2,2017
2084,GUJARAT,29,30,7.1,7.8,2791,2888,1.2,1.9,0,2.53,2,2,2,2,2017
2088,GUJARAT,28,33,7.7,7.8,7548,11040,1.1,2.7,0,0.13,4,8,8,33,2017
2089,GUJARAT,27,35,7.7,8.3,2924,3870,0.9,1.5,0.08,0.08,4,8,12,26,2017
2090,GUJARAT,27,34,7.2,7.8,12930,13700,0.9,2.1,0,0.13,26,27,58,130,2017
2091,GUJARAT,27,31,7.6,7.7,2185,3236,1,1.6,0,0.09,27,33,63,84,2017
2093,GUJARAT,27,35,7.9,8,1590,2304,0.9,1.9,0.07,0.1,172,212,426,426,2017
2096,GUJARAT,28,29,7.5,7.5,4780,5518,1.4,1.9,2.69,2.75,2,2,2,2,2017
2097,GUJARAT,28,29,8.1,8.2,4088,4706,0.5,1.5,3.09,3.36,2,2,2,2,2017
2098,GUJARAT,28,30,7.5,7.5,2913,3028,1.1,1.8,2.14,3.88,2,2,2,2,2017
3208,GUJARAT,25,27,7,8,698,1284,2.1,2.4,0.17,0.31,2,2,2,2,2017
3210,GUJARAT,27,35,7.4,7.9,3786,4025,1,1.6,0,0.13,4,5,10,12,2017
3211,GUJARAT,27,35,7.2,8.3,1631,1844,1,1.8,0.09,0.11,6,17,43,212,2017
3212,GUJARAT,30,34,7.9,8,2384,2683,1.6,2.1,2.25,3.19,2,2,2,2,2017
3213,GUJARAT,30,34,7.8,8.2,1499,1658,1.8,1.9,2.11,2.75,2,2,2,2,2017
3214,GUJARAT,30,33,7.9,8,1680,1828,1.8,2.1,1.99,2.42,2,2,2,2,2017
3216,GUJARAT,33,34,7.8,7.9,2506,2833,2,2,2.17,4.91,2,2,2,2,2017
3217,GUJARAT,32,34,8.1,8.1,1848,2250,1.4,2.6,2.56,3.48,2,2,2,2,2017
3218,GUJARAT,27,27,7.7,7.8,916,1207,1.5,1.6,2.96,5.48,2,2,2,2,2017
3219,GUJARAT,27,27,7.9,8.1,1243,1316,1.8,1.8,3.01,4.31,2,2,2,2,2017
3220,GUJARAT,28,31,7.8,8,2700,3110,0.3,0.9,0.15,0.37,2,2,2,2,2017
3221,GUJARAT,30,32,7.7,8.3,800,945,0.8,0.8,0.33,0.34,2,2,2,2,2017
3222,GUJARAT,31,33,7.7,8.4,4020,4350,0.9,0.9,0.16,0.33,2,2,2,2,2017
3223,GUJARAT,27,30,7.7,8.1,1525,1792,1.6,1.9,2.64,3.69,2,2,2,2,2017
3224,GUJARAT,28,30,7.5,7.7,720,862,1.7,1.7,0.25,5.01,2,21,2,43,2017
3226,GUJARAT,27,36,7.9,8.3,9,195,1.4,1.7,0.83,5.21,2,2,2,2,2017
3227,GUJARAT,27,32,7.1,7.1,5,1710,1.8,2,3.17,4.59,2,2,2,2,2017
3236,GUJARAT,28,28,7.7,8,1915,2002,1.7,2.3,3.05,3.51,2,2,2,2,2017
3237,GUJARAT,29,29,6.8,7.7,6460,6465,1,1.7,2.19,2.59,2,2,2,2,2017
3238,GUJARAT,28,28,8,8.3,4370,4510,0.4,0.4,0.4,0.42,2,2,2,2,2017
3239,GUJARAT,28,30,7.9,8.3,3080,3180,0.6,0.7,0.4,0.46,2,2,2,2,2017
3244,GUJARAT,29,30,7.1,7.3,3010,4630,0.9,1,0.48,0.5,2,2,2,2,2017
3246,GUJARAT,28,28,7.7,7.8,1440,2050,0.4,0.4,0.3,0.31,2,2,2,2,2017
3247,GUJARAT,28,28,7.8,7.8,2540,4200,0.4,0.4,0.28,1.13,2,2,2,2,2017
1555,HIMACHAL PRADESH,18,18,8,8,711,1108,0.1,0.1,2.48,2.48,2,2,2,2,2017
1556,HIMACHAL PRADESH,17,17,7.3,7.7,827,982,0.1,0.1,2.89,2.91,2,2,2,2,2017
1561,HIMACHAL PRADESH,16,16,7.7,7.8,772,855,0.1,0.2,0,0.04,2,2,2,2,2017
1562,HIMACHAL PRADESH,17,20,7.9,8.4,523,946,0.1,0.1,0,0.04,,,,,2017
1873,HIMACHAL PRADESH,13,18,6.5,6.7,409,417,0.2,0.2,0.02,0.13,2,2,2,2,2017
1874,HIMACHAL PRADESH,,,7.5,8.9,308,664,0.1,1.8,0.43,1.12,2,2,2,4,2017
1877,HIMACHAL PRADESH,14.3,22.5,7.3,8.5,349,973,0.1,0.8,0,13.78,2,2,2,2,2017
1878,HIMACHAL PRADESH,14.8,24,7.3,8,775,1222,0.1,0.4,12.67,14.67,2,2,2,2,2017
1880,HIMACHAL PRADESH,19,19,7.7,7.9,784,918,0.2,0.2,2.04,2.04,2,2,2,4,2017
1881,HIMACHAL PRADESH,18,18,8,8.2,718,978,0.1,0.1,2.14,2.21,2,2,2,4,2017
1882,HIMACHAL PRADESH,13,19,7.8,8.1,901,1065,0.1,0.1,0,0.03,,,,,2017
2630,HIMACHAL PRADESH,19,19,7.5,7.9,1075,1546,0.1,0.1,0.02,0.12,,,,,2017
2631,HIMACHAL PRADESH,18,19,7.8,8.2,926,967,0.2,2,0,0.04,,,,,2017
2632,HIMACHAL PRADESH,18,24,7.3,7.9,580,1032,0,0,0,3.63,2,2,2,2,2017
2637,HIMACHAL PRADESH,13,13,7.3,8,1429,1430,0.1,0.1,0,0.09,2,2,2,2,2017
2638,HIMACHAL PRADESH,5,15,7.6,7.9,640,1337,0.1,0.2,0,0.09,2,2,2,2,2017
2639,HIMACHAL PRADESH,16,18,7.8,8.4,116,217,0.1,0.1,0.03,0.04,,,,,2017
2640,HIMACHAL PRADESH,13,13,8.1,8.3,461,524,0.1,0.1,0,0.09,2,2,2,2,2017
2645,HIMACHAL PRADESH,18,18,7.7,7.8,986,1352,0.1,0.1,3.37,6.38,2,2,2,4,2017
2646,HIMACHAL PRADESH,19,19,7.5,8,1090,1831,0.3,0.3,4.38,4.38,2,4,2,6,2017
2647,HIMACHAL PRADESH,19,19,7.8,8.3,903,927,0.1,0.1,0,0.06,,,,,2017
19,KERALA,27,27.8,5.7,5.8,100,135,1,1.4,0.54,1.48,100,350,1500,4800,2017
22,KERALA,28,28,6.5,8,130,141,0.5,1.1,0,2.5,30,280,40,350,2017
35,KERALA,24,27.5,6.3,6.8,231,240,1,2.2,0.12,0.89,10,40,40,120,2017
1581,KERALA,30,33,6,6.3,500,580,0.6,1.2,0,0,65,80,120,125,2017
1582,KERALA,30,33,6.3,7,200,500,0.6,2,0,0,32,80,81,120,2017
1583,KERALA,23,27.5,6.8,6.8,148,210,0.8,0.8,0.1,0.68,10,10,30,40,2017
1584,KERALA,29,29,7.3,7.8,248,428,1.2,3,0.08,0.15,0,200,2,400,2017
1585,KERALA,28,30.1,7.1,7.4,315,560,2.3,2.4,0.35,5.9,700,1000,2800,4900,2017
1586,KERALA,27,27.9,5.6,5.8,158,172,1.3,3,0.53,0.82,12,20,31,270,2017
1587,KERALA,27,28,5.6,6.2,294,327,1.4,3,0.57,6.46,20,350,79,540,2017
1588,KERALA,30,30,7.2,8.2,299,360,0.3,0.7,2.1,3.1,20,220,190,350,2017
1589,KERALA,30.5,31.5,7.5,7.8,260,335,0.9,2.1,0.22,5.3,28,32,56,68,2017
1590,KERALA,27,29,6.6,7.9,83,126,0.5,0.5,2.4,3,52,100,58,190,2017
1591,KERALA,27,27,3.9,5.4,98,100,0.8,1.2,1.99,3.91,12,480,750,2570,2017
1592,KERALA,28,29,5.6,6.7,272,340,0.4,1.3,1.87,5.86,0,350,2,550,2017
2308,KERALA,27,28,6.2,6.2,142,213,0.1,0.3,1.07,5.22,200,400,1000,1100,2017
2309,KERALA,27,27.5,5.6,6.2,56,84,0.2,1.2,0.05,3.81,0,800,100,2000,2017
2310,KERALA,28,29,6.5,7.9,202,204,0.4,3.5,2.08,3.13,0,0,2,2,2017
2313,KERALA,29,29,7.2,7.7,450,750,0.9,2.1,0.09,0.15,0,300,2,540,2017
2314,KERALA,24,28,6.3,7.6,158,269,1.3,2.7,0.09,0.92,60,120,150,380,2017
2315,KERALA,24,27.5,8,8.1,380,600,1.1,3.4,0.02,1.1,30,160,80,500,2017
2316,KERALA,27,28,3.7,5.7,36,183,1.2,1.3,0.03,1.46,12,480,130,540,2017
2317,KERALA,27,28,5.6,6.1,100,411,0.2,1.3,0.24,13.09,72,90,130,820,2017
2320,KERALA,30,31.5,6.5,7.2,170,207,2.7,4.5,0.15,1.8,20,24,38,48,2017
2321,KERALA,29,30,6.3,7.4,101,252,1.1,1.5,1.4,4.3,180,200,320,600,2017
2322,KERALA,30,30,5.5,6.6,227,290,0.5,2.6,3,5.8,10,120,280,450,2017
2323,KERALA,26,27.1,6.1,6.2,275,300,1.5,3.2,0.58,2.04,200,540,1300,2200,2017
2324,KERALA,29.8,31,6,6.7,135,215,1.3,1.4,0.4,5.31,0,40,12,790,2017
2327,KERALA,29,29,7.6,8,780,795,0.8,2.4,0,0.7,278,290,410,420,2017
3463,KERALA,27,27,6.7,7.5,120,127,0.5,1,0.73,2.1,30,730,38,1400,2017
3472,KERALA,27,27,7.1,7.1,575,968,0.5,2.7,2.15,2.7,32,250,320,450,2017
3474,KERALA,27,28,6.8,7.1,190,245,0.3,0.5,0.8,1.73,172,250,320,670,2017
3475,KERALA,26,27,4.2,6.3,53,153,0.9,1.3,1.05,6.08,4,70,40,80,2017
52,MADHYA PRADESH,22.5,31,7.4,8.7,92,454,0.8,1.4,0,0.9,1,2,30,40,2017
1618,MADHYA PRADESH,24,26,7.2,7.6,700,785,1.2,1.4,0,1.38,,,33,34,2017
1619,MADHYA PRADESH,24,26,7.5,7.7,675,880,1.2,1.3,0,1.4,,,22,34,2017
1897,MADHYA PRADESH,23,29,7.2,7.5,698,986,0.6,7.7,0,2.68,1,1,4,7,2017
2148,MADHYA PRADESH,,,7.3,7.4,2174,3532,1.8,3.2,7.63,8.27,7,7,90,90,2017
2149,MADHYA PRADESH,,,7.8,7.8,1514,1514,2,2,2.26,2.26,,,,,2017
2150,MADHYA PRADESH,23,29,7.4,7.6,1135,4581,0.8,1.5,0,8.13,1,1,4,6,2017
2151,MADHYA PRADESH,23,29,7.2,7.4,2778,4581,1.5,2.8,0,9.48,1,1,6,12,2017
2152,MADHYA PRADESH,23,29,7.4,7.8,1290,3076,0.8,1.6,0,7.86,1,1,4,7,2017
3338,MADHYA PRADESH,24,32,7.2,7.5,580,630,1.1,1.2,1.2,1.32,2,2,13,34,2017
3339,MADHYA PRADESH,21,31,6.9,7.4,1321,2510,0,1,0,10.01,1,2,3,50,2017
3341,MADHYA PRADESH,24,24,7.7,7.7,2012,2012,0.7,0.7,0,3.03,1,1,4,4,2017
3342,MADHYA PRADESH,24,24,7.3,8,378,534,0.8,0.8,0,2.01,1,1,4,4,2017
1634,MEGHALAYA,18,19,5.2,6.6,280,327,1.8,2,9.5,14.6,10,12,30,45,2017
1635,MEGHALAYA,18,18,5.8,6.7,289,312,1.8,1.9,8.74,16.28,12,20,48,60,2017
1636,MEGHALAYA,25,25,6,6.5,112,115,1,2,0.68,2.54,12,20,60,120,2017
1637,MEGHALAYA,15,19,5.5,6.6,110,117,1.2,2.1,1.2,5,6,8,24,28,2017
1638,MEGHALAYA,18,23,5.8,7.1,130,155,1,1.2,8.2,9.34,2,4,22,28,2017
3385,MEGHALAYA,14,16,6.7,6.9,47,50,2,2,0.27,0.4,8,8,22,30,2017
3386,MEGHALAYA,42,45,9.4,9.6,340,345,1,1,0.41,0.45,2,2,17,20,2017
2054,MIZORAM,18,25,7.2,7.9,104,277,0.6,2.2,0.02,0.09,0,0,93,1100,2017
